date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season,result_num,streak_win,streak_draw,streak_loss,streak_unbeaten
2022-02-12,2023-03-20 21:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,3,2,Santos,2.1,0.6,42.0,18774.0,Guillermo Ochoa,3/4/2003,Luis Santander,Match Report,,10,2,17.1,1.0,1,1,America,2022,1,0,0,2,0
2022-02-12,2023-03-20 21:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,2,3,América,0.6,2.1,58.0,18774.0,Dória,5/4/2001,Luis Santander,Match Report,,15,8,21.5,1.0,0,0,Santos Laguna,2022,-1,0,0,3,0
2022-02-12,2023-03-20 19:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,1,2,Necaxa,1.3,0.8,47.0,26967.0,José Corona,4-2-3-1,Erick Miranda,Match Report,,9,1,18.5,0.0,1,1,Cruz Azul,2022,-1,1,0,0,4
2022-02-12,2023-03-20 19:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,2,1,Cruz Azul,0.8,1.3,53.0,26967.0,Fabricio Formiliano,4/3/2003,Erick Miranda,Match Report,,19,7,21.4,0.0,0,0,Necaxa,2022,1,0,0,1,0
2022-02-12,2023-03-20 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,3,1,Guadalajara,2.1,0.9,43.0,22564.0,Guido Pizarro,5/4/2001,Jorge Pérez,Match Report,,17,6,14.8,2.0,0,0,UANL,2022,1,2,0,0,2
2022-02-12,2023-03-20 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,1,0,Atlético,0.3,2.4,41.0,5574.0,Alexis Canelo,4-2-3-1,Daniel Quintero,Match Report,,7,2,24.2,2.0,0,0,Toluca,2022,1,2,0,0,2
2022-02-12,2023-03-20 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,1,3,UANL,0.9,2.1,57.0,22564.0,Isaác Brizuela,4/4/2002,Jorge Pérez,Match Report,,12,4,21.2,1.0,0,0,Guadalajara,2022,-1,1,0,0,2
2022-02-12,2023-03-20 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,0,1,Toluca,2.4,0.3,59.0,5574.0,Javier Güemez,5/3/2002,Daniel Quintero,Match Report,,18,6,17.4,0.0,0,1,Atletico,2022,-1,1,0,0,1
2022-02-11,2023-03-20 21:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,D,1,1,Atlas,1.5,1.9,47.0,23170.0,Antony Silva,5/4/2001,Victor Caceres,Match Report,,17,5,17.2,1.0,0,0,Puebla,2022,0,3,0,0,4
2022-02-11,2023-03-20 21:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,D,1,1,Puebla,1.9,1.5,53.0,23170.0,Aldo Rocha,5/3/2002,Victor Caceres,Match Report,,12,2,20.0,0.0,0,1,Atlas,2022,0,2,0,0,5
2022-02-11,2023-03-20 18:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,L,0,2,Mazatlán,1.2,1.6,59.0,8221.0,Brayan Angulo,4-1-4-1,Fernando Guerrero,Match Report,,10,2,19.4,0.0,0,0,Tijuana,2022,-1,1,0,0,1
2022-02-11,2023-03-20 18:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,W,2,0,Tijuana,1.6,1.2,41.0,8221.0,Néstor Vidrio,4-2-3-1,Fernando Guerrero,Match Report,,11,2,17.0,0.0,0,0,Mazatlan,2022,1,0,0,5,0
2022-02-09,2023-03-20 18:00:00,Liga MX,Clausura 2022 Regular Season,Wed,Away,W,3,1,FC Juárez,1.1,1.0,55.0,7801.0,Isaác Brizuela,4/4/2002,Brian Gonzalez,Match Report,,12,5,20.5,0.0,0,0,Guadalajara,2022,1,0,1,0,1
2022-02-09,2023-03-20 18:00:00,Liga MX,Clausura 2022 Regular Season,Wed,Home,L,1,3,Guadalajara,1.0,1.1,45.0,7801.0,Maximiliano Olivera,4/4/2002,Brian Gonzalez,Match Report,,9,1,16.5,1.0,0,0,FC Juarez,2022,-1,1,0,0,1
2022-02-07,2023-03-20 21:05:00,Liga MX,Clausura 2022 Regular Season,Mon,Away,W,1,0,León,1.1,1.7,32.0,14097.0,José Corona,4-2-3-1,Victor Caceres,Match Report,,6,2,18.4,0.0,0,0,Cruz Azul,2022,1,0,1,0,3
2022-02-07,2023-03-20 21:05:00,Liga MX,Clausura 2022 Regular Season,Mon,Home,L,0,1,Cruz Azul,1.7,1.1,68.0,14097.0,Luis Montes,4-1-4-1,Victor Caceres,Match Report,,14,4,17.3,1.0,0,0,Leon,2022,-1,1,0,0,3
2022-02-06,2023-03-20 20:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Home,W,4,3,Mazatlán,4.1,2.4,62.0,10497.0,Guido Pizarro,5/4/2001,Fernando Hernández,Match Report,,19,8,17.1,0.0,1,1,UANL,2022,1,1,0,0,1
2022-02-06,2023-03-20 20:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Away,L,3,4,UANL,2.4,4.1,38.0,10497.0,Néstor Vidrio,5/3/2002,Fernando Hernández,Match Report,,16,5,21.0,0.0,0,0,Mazatlan,2022,-1,0,0,4,0
2022-02-06,2023-03-20 18:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Away,L,1,2,Atlas,1.3,1.1,46.0,17346.0,Dória,5/4/2001,Jorge Pérez,Match Report,,13,4,22.2,3.0,0,0,Santos Laguna,2022,-1,0,0,2,0
2022-02-06,2023-03-20 18:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Home,W,2,1,Santos,1.1,1.3,54.0,17346.0,Aldo Rocha,5/3/2002,Jorge Pérez,Match Report,,9,3,20.8,1.0,0,0,Atlas,2022,1,1,0,0,4
2022-02-06,2023-03-20 16:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Home,L,0,2,Puebla,2.9,2.8,59.0,13622.0,Érik Vera,4/4/2002,Ismael Lopez,Match Report,,17,4,14.6,0.0,0,0,Queretaro,2022,-1,0,1,0,1
2022-02-06,2023-03-20 16:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Away,W,2,0,Querétaro,2.8,2.9,41.0,13622.0,Antony Silva,5/4/2001,Ismael Lopez,Match Report,,17,4,16.6,0.0,0,0,Puebla,2022,1,2,0,0,3
2022-02-05,2023-03-20 19:06:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,W,1,0,UNAM,3.9,0.9,56.0,11633.0,Brayan Angulo,4-2-3-1,Diego Montaño,Match Report,,26,9,21.0,3.0,0,1,Tijuana,2022,1,0,0,1,0
2022-02-05,2023-03-20 19:06:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,L,0,1,Tijuana,0.9,3.9,44.0,11633.0,Alfredo Talavera,4/3/2003,Diego Montaño,Match Report,,11,2,17.7,0.0,0,0,UNAM,2022,-1,0,0,1,0
2022-02-05,2023-03-20 19:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,2,3,Atlético,2.2,2.9,68.0,16968.0,Guillermo Ochoa,4/3/2003,Adonai Escobedo,Match Report,,13,3,16.4,2.0,0,0,America,2022,-1,0,0,1,0
2022-02-05,2023-03-20 19:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,3,2,América,2.9,2.2,32.0,16968.0,Rubens Sambueza,3/5/2002,Adonai Escobedo,Match Report,,14,9,12.3,0.0,0,0,Atletico,2022,1,0,0,4,0
2022-02-05,2023-03-20 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,3,1,Necaxa,2.7,2.8,31.0,9238.0,Óscar Ustari,4-2-3-1,Marco Ortíz,Match Report,,10,3,20.9,0.0,1,1,Pachuca,2022,1,0,0,1,0
2022-02-05,2023-03-20 17:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,1,3,Pachuca,2.8,2.7,69.0,9238.0,Fernando Rubén González,5/3/2002,Marco Ortíz,Match Report,,17,6,18.5,1.0,0,0,Necaxa,2022,-1,1,0,0,1
2022-01-28,2023-03-20 21:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,L,1,3,Puebla,0.5,2.8,46.0,11180.0,Brayan Angulo,4/3/2003,Guillermo Pacheco Larios,Match Report,,8,1,16.6,1.0,0,0,Tijuana,2022,-1,0,1,0,1
2022-01-28,2023-03-20 21:00:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,W,3,1,Tijuana,2.8,0.5,54.0,11180.0,Diego De Buen,3/4/2003,Guillermo Pacheco Larios,Match Report,,10,5,16.3,0.0,1,2,Puebla,2022,1,1,0,0,2
2022-01-23,2023-03-20 19:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Home,L,1,4,Necaxa,0.5,1.6,40.0,9630.0,Dória,4/4/2002,Victor Caceres,Match Report,,7,1,19.8,1.0,0,0,Santos Laguna,2022,-1,0,0,1,0
2022-01-23,2023-03-20 19:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Away,W,4,1,Santos,1.6,0.5,60.0,9630.0,Fernando Rubén González,3/5/2002,Victor Caceres,Match Report,,18,8,16.3,0.0,0,0,Necaxa,2022,1,0,0,3,0
2022-01-23,2023-03-20 12:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Away,W,2,1,UNAM,1.6,1.0,61.0,18805.0,Guido Pizarro,3/5/2002,Oscar Mejia,Match Report,,15,4,23.9,1.0,1,1,UANL,2022,1,0,0,1,0
2022-01-23,2023-03-20 12:00:00,Liga MX,Clausura 2022 Regular Season,Sun,Home,L,1,2,UANL,1.0,1.6,39.0,18805.0,Alfredo Talavera,4/4/2002,Oscar Mejia,Match Report,,17,8,23.2,1.0,0,0,UNAM,2022,-1,3,0,0,3
2022-01-22,2023-03-20 21:06:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,D,2,2,Cruz Azul,1.2,1.1,64.0,16508.0,César Montes,4/3/2003,César Arturo Ramos,Match Report,,19,6,18.1,1.0,0,0,Monterrey,2022,0,1,0,0,7
2022-01-22,2023-03-20 21:06:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,D,2,2,Monterrey,1.1,1.2,36.0,16508.0,José Corona,4/4/2002,César Arturo Ramos,Match Report,,6,4,24.3,0.0,1,1,Cruz Azul,2022,0,2,0,0,2
2022-01-22,2023-03-20 21:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,0,2,Atlas,0.9,0.1,58.0,20825.0,Guillermo Ochoa,4-2-3-1,Marco Ortíz,Match Report,,14,4,16.3,1.0,0,0,America,2022,-1,0,1,0,1
2022-01-22,2023-03-20 21:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,W,2,0,América,0.1,0.9,42.0,20825.0,Aldo Rocha,5/3/2002,Marco Ortíz,Match Report,,4,3,24.4,1.0,0,0,Atlas,2022,1,0,1,0,3
2022-01-22,2023-03-20 19:00:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,W,2,1,Pachuca,1.3,0.9,57.0,9463.0,Luis Montes,4-1-4-1,Daniel Quintero,Match Report,,12,5,16.2,0.0,0,0,Leon,2022,1,0,2,0,2
