,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team_name,season
17,2022-01-08,21:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,L,0,2,Cruz Azul,1.3,0.7,57.0,16271.0,Brayan Angulo,4-5-1,Daniel Quintero,Match Report,,13,3,18.9,0.0,0,0,Tijuana,2023
18,2022-01-15,19:06,Liga MX,Clausura 2022 Regular Season,Sat,Home,D,1,1,León,1.2,0.7,51.0,8333.0,Brayan Angulo,4-3-3,Oscar Mejia,Match Report,,22,8,15.9,0.0,0,0,Tijuana,2023
19,2022-01-28,21:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,L,1,3,Puebla,0.5,2.8,46.0,11180.0,Brayan Angulo,4-3-3,Guillermo Pacheco Larios,Match Report,,8,1,16.6,1.0,0,0,Tijuana,2023
20,2022-02-05,19:06,Liga MX,Clausura 2022 Regular Season,Sat,Home,W,1,0,UNAM,3.9,0.9,56.0,11633.0,Brayan Angulo,4-2-3-1,Diego Montaño,Match Report,,26,9,21.0,3.0,0,1,Tijuana,2023
21,2022-02-11,18:00,Liga MX,Clausura 2022 Regular Season,Fri,Away,L,0,2,Mazatlán,1.2,1.6,59.0,8221.0,Brayan Angulo,4-1-4-1,Fernando Guerrero,Match Report,,10,2,19.4,0.0,0,0,Tijuana,2023
22,2022-02-18,19:06,Liga MX,Clausura 2022 Regular Season,Fri,Home,D,1,1,Necaxa,1.8,0.3,53.0,10333.0,Brayan Angulo,4-3-3,Ismael Lopez,Match Report,,16,3,20.7,0.0,0,0,Tijuana,2023
23,2022-02-25,19:06,Liga MX,Clausura 2022 Regular Season,Fri,Home,W,2,0,Atlas,1.0,0.7,48.0,14333.0,Brayan Angulo,4-2-3-1,Jorge Pérez,Match Report,,16,8,22.2,1.0,0,0,Tijuana,2023
24,2022-03-01,19:00,Liga MX,Clausura 2022 Regular Season,Tue,Away,W,2,1,Toluca,0.7,1.1,36.0,12523.0,Brayan Angulo,4-2-3-1,Jorge Camacho,Match Report,,6,2,18.9,0.0,0,0,Tijuana,2023
25,2022-03-13,19:00,Liga MX,Clausura 2022 Regular Season,Sun,Away,L,0,4,Santos,0.9,2.0,55.0,9895.0,Brayan Angulo,4-2-3-1,Brian Gonzalez,Match Report,,12,2,18.5,0.0,0,0,Tijuana,2023
26,2022-03-20,20:06,Liga MX,Clausura 2022 Regular Season,Sun,Home,W,1,0,FC Juárez,1.4,1.8,41.0,17333.0,Brayan Angulo,4-2-3-1,Luis Santander,Match Report,,11,2,20.2,1.0,0,1,Tijuana,2023
27,2022-04-03,19:00,Liga MX,Clausura 2022 Regular Season,Sun,Away,L,0,2,UANL,0.8,2.3,41.0,37691.0,Brayan Angulo,4-2-3-1,Óscar Macias,Match Report,,14,8,18.2,0.0,0,0,Tijuana,2023
28,2022-04-06,19:06,Liga MX,Clausura 2022 Regular Season,Wed,Home,D,1,1,Atlético,2.6,1.2,55.0,13533.0,Brayan Angulo,4-2-3-1,Jesus Lopez,Match Report,,21,6,16.3,0.0,1,1,Tijuana,2023
29,2022-04-11,21:00,Liga MX,Clausura 2022 Regular Season,Mon,Away,D,0,0,Pachuca,0.2,2.7,34.0,9191.0,Brayan Angulo,4-2-3-1,Daniel Quintero,Match Report,,5,0,25.0,0.0,0,0,Tijuana,2023
30,2022-04-15,19:06,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,1,3,América,0.4,3.1,50.0,27333.0,Brayan Angulo,4-2-3-1,Luis Santander,Match Report,,7,1,16.7,0.0,0,0,Tijuana,2023
31,2022-04-19,21:00,Liga MX,Clausura 2022 Regular Season,Tue,Away,L,1,2,Guadalajara,0.9,0.9,56.0,20945.0,Brayan Angulo,4-3-3,Adonai Escobedo,Match Report,,14,4,18.0,0.0,0,0,Tijuana,2023
32,2022-04-24,19:06,Liga MX,Clausura 2022 Regular Season,Sun,Home,D,2,2,Querétaro,2.9,1.6,46.0,,Brayan Angulo,4-1-4-1,Marco Ortíz,Match Report,,17,7,16.4,0.0,1,1,Tijuana,2023
33,2022-04-30,19:06,Liga MX,Clausura 2022 Regular Season,Sat,Away,L,0,2,Monterrey,1.0,2.3,43.0,28642.0,Brayan Angulo,4-2-3-1,Daniel Quintero,Match Report,,7,3,21.6,1.0,0,0,Tijuana,2023
0,2021-07-23,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,1,3,Toluca,0.4,2.9,41.0,7345.0,Pol García,4-5-1,Jorge Rojas,Match Report,,6,1,18.7,0.0,0,0,FC Juarez,2023
1,2021-07-31,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,0,2,Atlas,0.2,1.0,42.0,7859.0,Maximiliano Olivera,5-4-1,Oscar Mejia,Match Report,,7,0,26.2,0.0,0,0,FC Juarez,2023
2,2021-08-07,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,D,2,2,Guadalajara,1.4,1.8,36.0,9208.0,Maximiliano Olivera,5-4-1,Fernando Hernández,Match Report,,7,1,20.2,0.0,1,1,FC Juarez,2023
3,2021-08-13,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,D,1,1,Tijuana,1.9,0.3,69.0,7806.0,Maximiliano Olivera,4-2-3-1,Edgar Morales,Match Report,,17,4,19.4,2.0,1,1,FC Juarez,2023
4,2021-08-18,20:00,Liga MX,Apertura 2021 Regular Season,Wed,Home,L,1,2,América,0.8,2.3,52.0,13992.0,Maximiliano Olivera,4-4-2,Luis Santander,Match Report,,8,2,19.4,1.0,0,0,FC Juarez,2023
5,2021-08-22,19:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,1,Necaxa,0.4,0.9,64.0,8983.0,Maximiliano Olivera,4-3-3,Daniel Quintero,Match Report,,11,2,26.5,1.0,0,0,FC Juarez,2023
6,2021-08-29,18:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,2,Santos,0.2,1.4,31.0,11691.0,Maximiliano Olivera,5-4-1,Óscar Macias,Match Report,,5,0,24.1,0.0,0,0,FC Juarez,2023
7,2021-09-10,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,W,2,1,Cruz Azul,0.9,1.1,45.0,11623.0,Hugo González Durán,4-1-4-1,Marco Ortíz,Match Report,,9,4,16.7,0.0,0,0,FC Juarez,2023
8,2021-09-18,17:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,W,1,0,León,0.6,1.4,29.0,10078.0,Maximiliano Olivera,4-4-2,Adonai Escobedo,Match Report,,10,4,19.8,1.0,0,0,FC Juarez,2023
9,2021-09-21,20:00,Liga MX,Apertura 2021 Regular Season,Tue,Home,W,1,0,Atlético,1.1,0.8,45.0,11906.0,Maximiliano Olivera,5-3-2,Eduardo Basulto,Match Report,,3,0,21.5,0.0,1,1,FC Juarez,2023
10,2021-09-28,18:00,Liga MX,Apertura 2021 Regular Season,Tue,Away,L,1,3,Mazatlán,0.9,0.3,59.0,5880.0,Maximiliano Olivera,5-3-2,Jorge Pérez,Match Report,,11,3,17.6,0.0,0,0,FC Juarez,2023
11,2021-10-01,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,W,3,1,Monterrey,1.0,1.2,40.0,9608.0,Maximiliano Olivera,5-3-2,Fernando Hernández,Match Report,,8,4,14.7,0.0,0,0,FC Juarez,2023
12,2021-10-08,18:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,D,0,0,Querétaro,1.5,0.9,76.0,10646.0,Maximiliano Olivera,5-3-2,Marco Ortíz,Match Report,,22,2,17.0,0.0,0,0,FC Juarez,2023
13,2021-10-17,12:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,L,0,1,UNAM,1.2,0.8,49.0,9000.0,Maximiliano Olivera,5-3-2,Adonai Escobedo,Match Report,,6,2,15.2,0.0,0,0,FC Juarez,2023
14,2021-10-24,21:00,Liga MX,Apertura 2021 Regular Season,Sun,Away,D,1,1,Pachuca,0.9,1.6,44.0,2747.0,Maximiliano Olivera,5-3-2,Diego Montaño,Match Report,,11,4,17.0,0.0,0,0,FC Juarez,2023
15,2021-10-29,20:00,Liga MX,Apertura 2021 Regular Season,Fri,Home,L,0,2,Puebla,0.5,1.6,52.0,10942.0,Maximiliano Olivera,5-3-2,Erick Miranda,Match Report,,7,2,15.4,0.0,0,0,FC Juarez,2023
16,2021-11-06,21:00,Liga MX,Apertura 2021 Regular Season,Sat,Away,L,0,3,UANL,0.4,2.0,40.0,26243.0,Maximiliano Olivera,5-3-2,Óscar Macias,Match Report,,6,2,22.6,0.0,0,0,FC Juarez,2023
17,2022-01-07,18:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,W,2,1,Necaxa,2.4,0.9,36.0,7731.0,Maximiliano Olivera,5-3-2,Luis Santander,Match Report,,10,3,21.1,1.0,0,1,FC Juarez,2023
18,2022-01-15,21:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,L,0,1,Cruz Azul,0.2,0.7,56.0,13801.0,Maximiliano Olivera,4-1-4-1,Guillermo Pacheco Larios,Match Report,,9,2,18.2,0.0,0,0,FC Juarez,2023
19,2022-01-20,21:00,Liga MX,Clausura 2022 Regular Season,Thu,Away,W,1,0,Atlético,2.1,0.6,59.0,5397.0,Maximiliano Olivera,4-1-4-1,Erick Miranda,Match Report,,15,2,18.3,0.0,1,2,FC Juarez,2023
20,2022-02-09,18:00,Liga MX,Clausura 2022 Regular Season,Wed,Home,L,1,3,Guadalajara,1.0,1.1,45.0,7801.0,Maximiliano Olivera,4-4-2,Brian Gonzalez,Match Report,,9,1,16.5,1.0,0,0,FC Juarez,2023
21,2022-02-18,20:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,D,0,0,Santos,0.3,0.6,50.0,7355.0,Maximiliano Olivera,4-4-2,Fernando Hernández,Match Report,,6,0,22.5,1.0,0,0,FC Juarez,2023
22,2022-02-25,20:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,2,3,UANL,1.0,2.9,43.0,10113.0,Maximiliano Olivera,4-2-3-1,Daniel Quintero,Match Report,,9,3,19.6,0.0,0,0,FC Juarez,2023
23,2022-03-01,19:00,Liga MX,Clausura 2022 Regular Season,Tue,Away,D,1,1,Puebla,0.5,0.6,39.0,26100.0,Dario Lezcano,5-3-2,Ismael Lopez,Match Report,,2,1,13.2,0.0,0,0,FC Juarez,2023
24,2022-03-04,20:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,0,1,León,0.4,0.8,39.0,9307.0,Dario Lezcano,3-4-3,Oscar Mejia,Match Report,,6,1,18.2,0.0,0,0,FC Juarez,2023
25,2022-03-11,20:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,1,2,Atlas,0.4,1.0,49.0,9002.0,Maximiliano Olivera,3-4-3,Erick Miranda,Match Report,,6,2,13.6,0.0,0,0,FC Juarez,2023
26,2022-03-15,21:06,Liga MX,Clausura 2022 Regular Season,Tue,Away,L,0,3,Monterrey,0.3,1.9,35.0,29052.0,Marcos Mauro López Gutiérrez,5-3-2,Victor Caceres,Match Report,,6,2,18.9,0.0,0,0,FC Juarez,2023
27,2022-03-20,20:06,Liga MX,Clausura 2022 Regular Season,Sun,Away,L,0,1,Tijuana,1.8,1.4,59.0,17333.0,Maximiliano Olivera,5-3-2,Luis Santander,Match Report,,20,6,19.6,1.0,0,0,FC Juarez,2023
28,2022-04-02,21:00,Liga MX,Clausura 2022 Regular Season,Sat,Home,L,0,1,UNAM,0.7,1.3,53.0,11748.0,Maximiliano Olivera,5-3-2,Fernando Guerrero,Match Report,,8,2,25.4,1.0,0,0,FC Juarez,2023
29,2022-04-09,21:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,L,0,3,América,0.5,1.5,43.0,19757.0,Maximiliano Olivera,5-3-2,César Arturo Ramos,Match Report,,4,1,22.1,0.0,0,0,FC Juarez,2023
30,2022-04-15,20:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,1,2,Pachuca,0.7,0.7,48.0,8568.0,Maximiliano Olivera,5-4-1,Óscar Macias,Match Report,,13,3,19.8,2.0,0,0,FC Juarez,2023
31,2022-04-19,21:00,Liga MX,Clausura 2022 Regular Season,Tue,Away,W,1,0,Toluca,1.2,1.4,42.0,9211.0,Maximiliano Olivera,3-5-2,Victor Caceres,Match Report,,8,3,23.5,1.0,0,0,FC Juarez,2023
32,2022-04-22,20:00,Liga MX,Clausura 2022 Regular Season,Fri,Home,L,0,2,Mazatlán,0.1,0.6,61.0,7688.0,Maximiliano Olivera,3-5-2,Oscar Mejia,Match Report,,5,0,27.3,0.0,0,0,FC Juarez,2023
33,2022-04-30,17:00,Liga MX,Clausura 2022 Regular Season,Sat,Away,L,0,4,Querétaro,1.2,2.4,37.0,,Maximiliano Olivera,4-4-2,Adonai Escobedo,Match Report,,5,1,25.9,1.0,0,1,FC Juarez,2023
0,2020-07-25,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,2,0,Santos,2.3,0.3,66.0,,José Corona,4-3-3,Fernando Hernández,Match Report,,21,6,21.1,1.0,0,1,Cruz Azul,2022
1,2020-07-31,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,D,1,1,Puebla,1.9,0.4,66.0,,José Corona,4-3-3,Óscar Macias,Match Report,,24,7,17.3,0.0,0,0,Cruz Azul,2022
2,2020-08-08,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,2,0,León,1.5,1.0,34.0,,José Corona,4-1-4-1,César Arturo Ramos,Match Report,,15,3,17.8,0.0,1,1,Cruz Azul,2022
3,2020-08-12,17:00,Liga MX,Guardianes 2020 Regular Season,Wed,Away,L,0,1,Querétaro,1.4,0.5,72.0,,José Corona,4-4-2,Jorge Rojas,Match Report,,20,4,19.7,2.0,0,0,Cruz Azul,2022
4,2020-08-15,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,3,2,FC Juárez,2.2,0.7,59.0,,José Corona,4-4-2,Jorge Pérez,Match Report,,16,6,15.4,0.0,0,0,Cruz Azul,2022
5,2020-08-23,19:35,Liga MX,Guardianes 2020 Regular Season,Sun,Away,W,3,1,Atlético,1.6,2.9,44.0,,José Corona,4-4-2,Oscar Mejia,Match Report,,9,3,19.6,1.0,1,1,Cruz Azul,2022
6,2020-08-29,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,3,0,Necaxa,2.0,0.6,54.0,,José Corona,4-4-2,Marco Antonio Nava,Match Report,,17,6,20.7,1.0,0,0,Cruz Azul,2022
7,2020-09-05,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,L,0,1,Atlas,0.7,1.5,61.0,,José Corona,4-1-3-2,Erick Yair Miranda,Match Report,,17,2,22.2,0.0,0,0,Cruz Azul,2022
8,2020-09-09,19:00,Liga MX,Guardianes 2020 Regular Season,Wed,Home,W,1,0,Pachuca,0.7,0.5,54.0,,José Corona,4-1-3-2,Adonai Escobedo,Match Report,,15,3,22.1,1.0,0,0,Cruz Azul,2022
9,2020-09-13,19:06,Liga MX,Guardianes 2020 Regular Season,Sun,Away,W,2,1,Tijuana,0.8,2.0,49.0,,José Corona,4-1-3-2,Oscar Mejia,Match Report,,13,4,19.8,0.0,0,0,Cruz Azul,2022
10,2020-09-18,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,W,3,2,Mazatlán,3.1,1.3,42.0,,José Corona,4-4-2,Óscar Macias,Match Report,,9,3,22.8,0.0,2,2,Cruz Azul,2022
11,2020-09-27,20:45,Liga MX,Guardianes 2020 Regular Season,Sun,Home,D,0,0,América,1.5,0.4,51.0,,José Corona,4-4-2,Jorge Pérez,Match Report,,18,7,20.4,2.0,0,0,Cruz Azul,2022
12,2020-10-04,12:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,0,2,Toluca,2.4,1.1,66.0,,José Corona,4-1-3-2,César Arturo Ramos,Match Report,,31,6,20.0,3.0,0,0,Cruz Azul,2022
13,2020-10-17,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,L,0,2,UANL,1.9,1.2,46.0,,José Corona,4-1-4-1,Eduardo Basulto,Match Report,,15,5,18.0,0.0,0,1,Cruz Azul,2022
14,2020-10-25,17:30,Liga MX,Guardianes 2020 Regular Season,Sun,Away,W,2,0,Guadalajara,2.3,0.4,39.0,,José Corona,4-5-1,Erick Yair Miranda,Match Report,,17,3,23.6,2.0,1,1,Cruz Azul,2022
15,2020-10-31,21:06,Liga MX,Guardianes 2020 Regular Season,Sat,Away,L,0,1,Monterrey,0.6,2.4,52.0,,José Corona,4-1-3-2,Luis Santander,Match Report,,14,4,19.6,0.0,0,0,Cruz Azul,2022
16,2020-11-07,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,L,1,2,UNAM,2.0,1.4,54.0,,José Corona,4-4-2,Fernando Guerrero,Match Report,,12,6,17.5,0.0,0,1,Cruz Azul,2022
17,2020-11-26,19:00,Liga MX,Quarter-finals,Thu,Away,W,3,1,UANL,1.1,2.6,29.0,,José Corona,4-1-4-1,Diego Montaño,Match Report,Leg 1 of 2,8,3,18.7,1.0,0,0,Cruz Azul,2022
18,2020-11-29,18:30,Liga MX,Quarter-finals,Sun,Home,L,0,1,UANL,0.6,1.3,29.0,,José Corona,4-3-3,Marco Antonio Nava,Match Report,Leg 2 of 2; Cruz Azul won,10,3,23.6,0.0,0,0,Cruz Azul,2022
19,2020-12-03,21:00,Liga MX,Semi-finals,Thu,Home,W,4,0,UNAM,1.6,0.6,42.0,,José Corona,3-4-3,Jorge Rojas,Match Report,Leg 1 of 2,12,5,17.6,0.0,0,0,Cruz Azul,2022
20,2020-12-06,18:30,Liga MX,Semi-finals,Sun,Away,L,0,4,UNAM,0.3,1.9,43.0,,Julio Domínguez,3-4-3,César Arturo Ramos,Match Report,Leg 2 of 2; UNAM won,6,1,19.4,1.0,0,0,Cruz Azul,2022
21,2021-01-10,19:06,Liga MX,Guardianes 2021 Regular Season,Sun,Away,L,0,1,Santos,0.6,0.4,51.0,,José Corona,4-3-3,Mario Vargas,Match Report,,12,2,18.2,0.0,0,0,Cruz Azul,2022
22,2021-01-16,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,L,0,1,Puebla,0.9,0.6,64.0,,José Corona,4-3-3,Juan Esquivel,Match Report,,10,2,18.9,1.0,0,0,Cruz Azul,2022
23,2021-01-25,21:00,Liga MX,Guardianes 2021 Regular Season,Mon,Away,W,1,0,Pachuca,0.4,1.9,42.0,,José Corona,5-4-1,Edgar Morales,Match Report,,6,2,14.5,0.0,0,0,Cruz Azul,2022
24,2021-01-30,21:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,4,1,Querétaro,2.5,0.4,54.0,,José Corona,4-4-2,Luis Santander,Match Report,,18,7,17.1,0.0,0,0,Cruz Azul,2022
25,2021-02-05,21:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,W,2,0,Necaxa,1.8,1.1,45.0,,José Corona,4-4-2,Victor Caceres,Match Report,,16,4,16.5,0.0,0,0,Cruz Azul,2022
26,2021-02-17,21:00,Liga MX,Guardianes 2021 Regular Season,Wed,Away,W,2,0,UANL,0.8,2.5,35.0,,José Corona,4-4-2,Erick Yair Miranda,Match Report,,8,4,19.2,0.0,0,0,Cruz Azul,2022
27,2021-02-20,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,3,2,Toluca,2.0,1.6,42.0,,José Corona,4-4-2,Óscar Macias,Match Report,,13,3,15.4,2.0,0,0,Cruz Azul,2022
28,2021-02-27,21:00,Liga MX,Guardianes 2021 Regular Season,Sat,Away,W,1,0,León,0.8,1.1,37.0,,José Corona,4-4-2,Oscar Mejia,Match Report,,5,2,15.0,0.0,0,0,Cruz Azul,2022
29,2021-03-03,21:00,Liga MX,Guardianes 2021 Regular Season,Wed,Home,W,1,0,Mazatlán,1.4,0.4,74.0,,Julio Domínguez,4-1-2-1-2◆,Luis Santander,Match Report,,14,6,24.6,1.0,0,0,Cruz Azul,2022
30,2021-03-07,21:00,Liga MX,Guardianes 2021 Regular Season,Sun,Away,W,1,0,UNAM,1.2,0.3,53.0,,José Corona,4-3-3,César Arturo Ramos,Match Report,,8,3,19.6,0.0,1,1,Cruz Azul,2022
31,2021-03-13,21:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,1,0,Monterrey,1.3,0.3,49.0,,José Corona,4-2-3-1,Adonai Escobedo,Match Report,,11,2,15.4,0.0,0,0,Cruz Azul,2022
32,2021-03-20,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,3,2,Atlas,1.3,2.4,48.0,,José Corona,4-3-3,Jorge Rojas,Match Report,,10,6,18.9,0.0,0,0,Cruz Azul,2022
33,2021-04-02,21:30,Liga MX,Guardianes 2021 Regular Season,Fri,Away,W,1,0,FC Juárez,1.0,0.5,60.0,5911.0,José Corona,4-4-1-1,César Arturo Ramos,Match Report,,19,3,20.4,0.0,0,0,Cruz Azul,2022
34,2021-04-10,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,1,0,Guadalajara,1.6,0.3,42.0,,José Corona,4-2-3-1,Marco Ortíz,Match Report,,18,7,18.7,0.0,0,0,Cruz Azul,2022
35,2021-04-17,21:05,Liga MX,Guardianes 2021 Regular Season,Sat,Away,D,1,1,América,1.1,1.7,57.0,,José Corona,4-1-4-1,Fernando Guerrero,Match Report,,7,1,21.1,0.0,1,1,Cruz Azul,2022
36,2021-04-24,17:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,W,3,2,Atlético,1.7,2.0,47.0,,Julio Domínguez,4-4-2,Luis Santander,Match Report,,15,6,21.3,0.0,1,1,Cruz Azul,2022
37,2021-05-01,19:00,Liga MX,Guardianes 2021 Regular Season,Sat,Home,D,1,1,Tijuana,2.5,0.7,47.0,,José Corona,4-4-2,Adonai Escobedo,Match Report,,16,7,16.6,0.0,0,0,Cruz Azul,2022
38,2021-05-12,19:00,Liga MX,Quarter-finals,Wed,Away,L,1,2,Toluca,0.8,1.8,48.0,,José Corona,3-4-1-2,Marco Ortíz,Match Report,Leg 1 of 2,14,5,23.5,1.0,0,0,Cruz Azul,2022
39,2021-05-15,20:05,Liga MX,Quarter-finals,Sat,Home,W,3,1,Toluca,2.7,0.9,57.0,,José Corona,4-4-2,Fernando Hernández,Match Report,Leg 2 of 2; Cruz Azul won,17,6,18.0,0.0,1,1,Cruz Azul,2022
40,2021-05-19,20:30,Liga MX,Semi-finals,Wed,Away,D,0,0,Pachuca,0.5,1.1,44.0,12221.0,José Corona,4-1-4-1,Luis Santander,Match Report,Leg 1 of 2,10,3,18.6,0.0,0,0,Cruz Azul,2022
41,2021-05-22,20:00,Liga MX,Semi-finals,Sat,Home,W,1,0,Pachuca,1.3,0.5,47.0,19807.0,José Corona,4-1-4-1,César Arturo Ramos,Match Report,Leg 2 of 2; Cruz Azul won,18,8,18.6,0.0,0,0,Cruz Azul,2022
42,2021-05-27,21:00,Liga MX,Finals,Thu,Away,W,1,0,Santos,0.7,0.7,35.0,,José Corona,4-1-4-1,Fernando Guerrero,Match Report,Leg 1 of 2,7,4,19.0,0.0,0,0,Cruz Azul,2022
43,2021-05-30,20:15,Liga MX,Finals,Sun,Home,D,1,1,Santos,1.3,0.8,37.0,,José Corona,4-1-4-1,Fernando Hernández,Match Report,Leg 2 of 2; Cruz Azul won,10,3,20.8,1.0,0,0,Cruz Azul,2022
0,2020-07-27,20:00,Liga MX,Guardianes 2020 Regular Season,Mon,Away,W,2,1,Pachuca,1.7,1.5,47.0,,Bruno Valdez,4-4-2,Mario Vargas,Match Report,,12,6,21.1,1.0,1,1,America,2022
1,2020-08-01,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,4,0,Tijuana,1.7,0.4,49.0,,Bruno Valdez,4-4-2,Adonai Escobedo,Match Report,,22,9,20.7,2.0,0,0,America,2022
2,2020-08-07,19:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,D,1,1,Necaxa,1.0,2.4,44.0,,Bruno Valdez,4-4-2,Jorge Rojas,Match Report,,8,2,11.6,0.0,0,0,America,2022
3,2020-08-13,21:00,Liga MX,Guardianes 2020 Regular Season,Thu,Home,W,3,1,Santos,1.7,1.8,55.0,,Paul Aguilar,4-4-2,Fernando Hernández,Match Report,,15,7,16.7,0.0,0,0,America,2022
4,2020-08-16,21:00,Liga MX,Guardianes 2020 Regular Season,Sun,Away,L,1,4,Querétaro,0.6,2.3,61.0,,Paul Aguilar,4-1-4-1,Diego Montaño,Match Report,,12,7,21.7,1.0,0,0,America,2022
5,2020-08-22,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,L,1,3,Monterrey,1.8,2.1,56.0,,Paul Aguilar,4-4-2,Fernando Guerrero,Match Report,,10,2,19.9,0.0,1,1,America,2022
6,2020-08-29,19:00,Liga MX,Guardianes 2020 Regular Season,Sat,Away,W,2,1,Atlético,2.8,1.9,44.0,,Guillermo Ochoa,5-3-2,Jorge Pérez,Match Report,,17,6,15.8,1.0,1,1,America,2022
7,2020-09-02,20:00,Liga MX,Guardianes 2020 Regular Season,Wed,Home,W,3,1,Mazatlán,0.3,2.1,35.0,,Guillermo Ochoa,3-5-2,Eduardo Basulto,Match Report,,5,2,17.6,1.0,0,0,America,2022
8,2020-09-08,21:00,Liga MX,Guardianes 2020 Regular Season,Tue,Away,W,3,2,Puebla,2.5,1.9,56.0,,Guillermo Ochoa,5-3-2,Marco Antonio Nava,Match Report,,22,6,18.2,1.0,1,1,America,2022
9,2020-09-12,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,D,1,1,Toluca,0.9,0.8,68.0,,Guillermo Ochoa,4-1-2-1-2◆,Fernando Guerrero,Match Report,,13,6,26.6,3.0,0,0,America,2022
10,2020-09-19,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,1,0,Guadalajara,0.6,1.1,45.0,,Guillermo Ochoa,4-1-3-2,Fernando Hernández,Match Report,,12,3,19.5,1.0,0,0,America,2022
11,2020-09-27,20:45,Liga MX,Guardianes 2020 Regular Season,Sun,Away,D,0,0,Cruz Azul,0.4,1.5,49.0,,Paul Aguilar,3-5-2,Jorge Pérez,Match Report,,3,1,21.2,0.0,0,0,America,2022
12,2020-10-03,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,D,2,2,UNAM,2.8,0.9,60.0,,Henry Martín,4-3-1-2,Jorge Rojas,Match Report,,24,10,15.1,2.0,1,1,America,2022
13,2020-10-19,21:00,Liga MX,Guardianes 2020 Regular Season,Mon,Away,L,2,3,León,1.7,2.0,49.0,,Henry Martín,4-1-2-1-2◆,César Arturo Ramos,Match Report,,19,6,18.4,0.0,0,0,America,2022
14,2020-10-24,21:00,Liga MX,Guardianes 2020 Regular Season,Sat,Home,W,1,0,Atlas,2.1,0.9,64.0,,Emanuel Aguilera,4-4-2,Diego Montaño,Match Report,,22,9,17.9,2.0,0,0,America,2022
15,2020-11-01,17:30,Liga MX,Guardianes 2020 Regular Season,Sun,Home,W,3,1,UANL,0.8,0.9,44.0,,Guillermo Ochoa,4-4-2,Marco Antonio Nava,Match Report,,9,5,21.8,0.0,0,0,America,2022
16,2020-11-06,20:30,Liga MX,Guardianes 2020 Regular Season,Fri,Away,D,1,1,FC Juárez,1.2,1.5,54.0,,Guillermo Ochoa,4-4-2,Oscar Mejia,Match Report,,11,5,15.6,0.0,0,0,America,2022
17,2020-11-25,21:06,Liga MX,Quarter-finals,Wed,Away,L,0,1,Guadalajara,1.1,0.8,50.0,,Guillermo Ochoa,3-4-3,Jorge Rojas,Match Report,Leg 1 of 2,15,7,21.3,0.0,0,0,America,2022
